respondent_id,xyz_vaccine,seasonal_vaccine
27637,0.077762113,0.091829895
27638,0.091029654,0.367909962
27639,0.058193394,0.315575281
27640,0.857199209,0.572704376
27641,0.729402018,0.665828093
27642,0.290995165,0.633145465
27643,0.020024232,0.040226179
27644,0.096107103,0.411546229
27645,0.06612257,0.047546888
27646,0.069371957,0.401588349
27647,0.15058174,0.314740006
27648,0.036209683,0.068607833
27649,0.02799171,0.318711826
27650,0.077213718,0.62550771
27651,0.293609931,0.878334618
27652,0.05989062,0.279664206
27653,0.019633922,0.068315137
27654,0.291775052,0.405577213
27655,0.141878333,0.270841446
27656,0.141014388,0.30212394
27657,0.470374525,0.189757511
27658,0.034076464,0.625057573
27659,0.036646464,0.03274374
27660,0.475265281,0.139293748
27661,0.238164177,0.059991932
27662,0.012281039,0.239847894
27663,0.157940762,0.907417517
27664,0.068740648,0.034135552
27665,0.77012444,0.710524469
27666,0.112802699,0.672821736
27667,0.087325843,0.247207426
27668,0.944777605,0.987020566
27669,0.168094354,0.939158779
27670,0.437784741,0.946532022
27671,0.322900904,0.891836777
27672,0.03189918,0.179897675
27673,0.041740445,0.226783855
27674,0.051247308,0.316973674
27675,0.616921399,0.853611333
27676,0.508253837,0.958741701
27677,0.093217484,0.285675528
27678,0.241741868,0.373039905
27679,0.107423997,0.544635364
27680,0.667289746,0.841781671
27681,0.005687701,0.026475162
27682,0.075180282,0.875075983
27683,0.06761659,0.509904211
27684,0.096601995,0.250413432
27685,0.019321507,0.048189368
27686,0.133863122,0.407827959
27687,0.046739056,0.046959455
27688,0.177305718,0.653930871
27689,0.623423303,0.960795425
27690,0.741555967,0.934617629
27691,0.732429771,0.850008278
27692,0.063663037,0.248545651
27693,0.04178427,0.753599741
27694,0.11531835,0.370451332
27695,0.159541259,0.257533337
27696,0.132070352,0.679250278
27697,0.636397248,0.927033149
27698,0.326613357,0.324195608
27699,0.016366058,0.132877512
27700,0.03595867,0.493783792
27701,0.256357651,0.228059752
27702,0.420940979,0.206179493
27703,0.032623662,0.014656055
27704,0.023791386,0.221991479
27705,0.865766681,0.874908968
27706,0.071699389,0.888283185
27707,0.024173761,0.228045476
27708,0.373924999,0.620893095
27709,0.132021236,0.181941804
27710,0.053620026,0.312422654
27711,0.874791247,0.92917945
27712,0.028149162,0.047682369
27713,0.031990138,0.07097672
27714,0.083079578,0.069407276
27715,0.727548608,0.709001026
27716,0.210629653,0.605251177
27717,0.04951658,0.107381532
27718,0.124225787,0.404181969
27719,0.012092946,0.080961859
27720,0.099943527,0.278249789
27721,0.303112455,0.207708858
27722,0.052618958,0.297420209
27723,0.285451637,0.883914339
27724,0.049349315,0.131423643
27725,0.055758952,0.516960801
27726,0.109865597,0.304676935
27727,0.1372703,0.959683803
27728,0.391203999,0.52489
27729,0.063222886,0.092268008
27730,0.626904663,0.744199663
27731,0.758597804,0.891729854
27732,0.103178587,0.933176483
27733,0.094044727,0.451578457
27734,0.102619641,0.493968441
27735,0.646809672,0.580263055
27736,0.132437621,0.225684669
27737,0.064250869,0.771165091
27738,0.452358942,0.965272314
27739,0.396377993,0.741781806
27740,0.08561937,0.41539997
27741,0.326889458,0.855465277
27742,0.192569786,0.593524266
27743,0.629935409,0.750386922
27744,0.104857937,0.401788479
27745,0.789651354,0.855987594
27746,0.119414203,0.650241276
27747,0.059491383,0.285896702
27748,0.195830181,0.127102063
27749,0.183694844,0.81626674
27750,0.145207803,0.3608587
27751,0.066687629,0.172424456
27752,0.403227788,0.834892344
27753,0.01997329,0.050558452
27754,0.090017078,0.857558308
27755,0.927897286,0.979812448
27756,0.100924979,0.193282361
27757,0.030338238,0.104504599
27758,0.019103699,0.822975382
27759,0.043729266,0.124021342
27760,0.471910598,0.849430475
27761,0.067600885,0.737030517
27762,0.019853402,0.027851666
27763,0.065639838,0.601739362
27764,0.126400849,0.583201496
27765,0.132529368,0.422397491
27766,0.739765909,0.859516689
27767,0.436127688,0.783374414
27768,0.016544477,0.019243158
27769,0.082877271,0.331323636
27770,0.111840343,0.58341857
27771,0.058015907,0.756808077
27772,0.734182874,0.879545774
27773,0.10195715,0.253039577
27774,0.080508925,0.090783964
27775,0.155089674,0.338094715
27776,0.068695362,0.024594198
27777,0.143961245,0.362394376
27778,0.152907784,0.098020314
27779,0.107792622,0.239372769
27780,0.102367258,0.780311205
27781,0.022638321,0.0420016
27782,0.962298984,0.988927629
27783,0.046641522,0.399990778
27784,0.103882894,0.147168125
27785,0.080777611,0.199861904
27786,0.029084491,0.078488208
27787,0.138634457,0.106520054
27788,0.051582611,0.113040353
27789,0.794111834,0.931013323
27790,0.551660375,0.746030646
27791,0.059001789,0.260822737
27792,0.06354883,0.529174729
27793,0.217035183,0.157321145
27794,0.120497024,0.094432304
27795,0.534722371,0.849107306
27796,0.139934832,0.520109958
27797,0.545193338,0.733759309
27798,0.288576966,0.031150345
27799,0.141640105,0.084766123
27800,0.079373296,0.303790325
27801,0.018296117,0.205464084
27802,0.492219715,0.874597936
27803,0.010801241,0.028175384
27804,0.800186452,0.913725499
27805,0.08331509,0.197493867
27806,0.554324304,0.81663867
27807,0.187396927,0.813437083
27808,0.258890795,0.347649428
27809,0.771698492,0.963080523
27810,0.038920099,0.16730884
27811,0.092347656,0.238748152
27812,0.06182999,0.154753492
27813,0.245489315,0.351790038
27814,0.142693799,0.364776189
27815,0.118707577,0.418809999
27816,0.284838743,0.76641961
27817,0.12009121,0.27595951
27818,0.346629848,0.893933155
27819,0.179079556,0.303740488
27820,0.66369844,0.548300897
27821,0.149022374,0.335524845
27822,0.118530649,0.285546211
27823,0.245599365,0.259671593
27824,0.151256005,0.907839616
27825,0.179893739,0.11917757
27826,0.101391493,0.607581611
27827,0.036165189,0.11506231
27828,0.032961806,0.279575477
27829,0.03631971,0.210806416
27830,0.366703511,0.201262626
27831,0.150378183,0.522264763
27832,0.108416994,0.384267053
27833,0.236996632,0.284756691
27834,0.67463347,0.877279135
27835,0.869384122,0.983471146
27836,0.084654555,0.9641215
27837,0.626726185,0.890630192
27838,0.049679396,0.466220628
27839,0.028201573,0.149795242
27840,0.281939849,0.61299325
27841,0.167940061,0.611055221
27842,0.376743406,0.80824309
27843,0.074501334,0.606359474
27844,0.161551364,0.923834298
27845,0.055127741,0.712089536
27846,0.096304091,0.036697713
27847,0.047401886,0.552170982
27848,0.804145613,0.924175618
27849,0.103097582,0.905684212
27850,0.102239271,0.052252313
27851,0.543864323,0.180373534
27852,0.488055288,0.861608559
27853,0.107187592,0.148248971
27854,0.219478502,0.698071775
27855,0.195884352,0.401957285
27856,0.36650812,0.881606865
27857,0.750386231,0.942643403
27858,0.639014569,0.962388565
27859,0.838239432,0.962490542
27860,0.239755314,0.77249197
27861,0.093144839,0.205384582
27862,0.091756009,0.28000935
27863,0.2569898,0.393082339
27864,0.164671252,0.417581038
27865,0.336932927,0.715993534
27866,0.78131341,0.869109075
27867,0.334125918,0.607304934
27868,0.706506005,0.916281262
27869,0.092111324,0.423855761
27870,0.317392365,0.0114017
27871,0.129975034,0.564870537
27872,0.038156986,0.057088958
27873,0.226068731,0.059317118
27874,0.277903811,0.744234664
27875,0.331968846,0.408371866
27876,0.016511387,0.019145985
27877,0.432953028,0.649767942
27878,0.068310909,0.840121778
27879,0.123656269,0.556351017
27880,0.017165895,0.108097132
27881,0.121153883,0.61389878
27882,0.12736257,0.463689366
27883,0.013791913,0.023359952
27884,0.171222297,0.190677459
27885,0.050638294,0.059513224
27886,0.12292965,0.201651173
27887,0.736918004,0.604528114
27888,0.025119479,0.288901636
27889,0.099972845,0.076707573
27890,0.245420469,0.533351315
27891,0.378279416,0.746554699
27892,0.060118055,0.051907003
27893,0.08319976,0.138551656
27894,0.192134894,0.412478488
27895,0.082664891,0.672547152
27896,0.159751981,0.462053253
27897,0.031124352,0.069463229
27898,0.027719821,0.06076694
27899,0.065811125,0.441572049
27900,0.632071301,0.911571088
27901,0.091438766,0.141740675
27902,0.044798763,0.24902173
27903,0.041633613,0.100208003
27904,0.247018022,0.217417322
27905,0.057905498,0.286459355
27906,0.099573802,0.553563632
27907,0.933160964,0.983098639
27908,0.178310335,0.743895537
27909,0.17277048,0.303105113
27910,0.336785741,0.831638195
27911,0.228246451,0.715204532
27912,0.08689069,0.481124022
27913,0.017063291,0.16268368
27914,0.032275951,0.278480453
27915,0.074600312,0.433897099
27916,0.093051605,0.54648334
27917,0.034326812,0.364827475
27918,0.179653353,0.965152734
27919,0.197667762,0.423480242
27920,0.140477756,0.898220092
27921,0.045239233,0.60068986
27922,0.18252355,0.390924785
27923,0.158515202,0.960932796
27924,0.061788309,0.036334973
27925,0.004456156,0.021839377
27926,0.229784514,0.261623343
27927,0.042681729,0.139896322
27928,0.820754235,0.901964544
27929,0.062466233,0.887332784
27930,0.158809102,0.117877004
27931,0.883668287,0.950961703
27932,0.14811168,0.107847398
27933,0.01328975,0.284964883
27934,0.536566019,0.764087093
27935,0.199742158,0.886171844
27936,0.213100973,0.702444604
27937,0.687449762,0.694654011
27938,0.065380918,0.156140867
27939,0.034799112,0.089491332
27940,0.059937739,0.178393164
27941,0.066399555,0.271267028
27942,0.028089477,0.134241887
27943,0.075617492,0.741558967
27944,0.232038882,0.387329666
27945,0.446958813,0.30614863
27946,0.07465586,0.180119652
27947,0.489492409,0.949317978
27948,0.007095399,0.045699903
27949,0.132603034,0.533133083
27950,0.045941031,0.904453433
27951,0.485644639,0.62074164
27952,0.056335932,0.905283565
27953,0.116706944,0.567585678
27954,0.122936314,0.622214963
27955,0.031542544,0.808621407
27956,0.435655867,0.833707497
27957,0.023107448,0.197297398
27958,0.650642963,0.93529792
27959,0.14782351,0.068291015
27960,0.104448709,0.685983141
27961,0.088848686,0.255690683
27962,0.817806515,0.939554116
27963,0.05449101,0.125876377
27964,0.016752269,0.048226906
27965,0.054318652,0.029009195
27966,0.431641909,0.794274239
27967,0.050906998,0.076158564
27968,0.140791175,0.513013814
27969,0.721649316,0.934138894
27970,0.143577817,0.192971034
27971,0.067946749,0.746870734
27972,0.058944579,0.311086552
27973,0.723942868,0.828276515
27974,0.097458501,0.345313867
27975,0.138962986,0.088206867
27976,0.050465165,0.155699911
27977,0.026327165,0.113620511
27978,0.094056801,0.409230563
27979,0.419692079,0.965673179
27980,0.078340543,0.060704216
27981,0.094758159,0.449885149
27982,0.261884996,0.789350159
27983,0.824934841,0.98766451
27984,0.147127507,0.192311655
27985,0.129326802,0.881838794
27986,0.764097523,0.782776057
27987,0.116589164,0.496519785
27988,0.064951361,0.37751887
27989,0.121142311,0.381756636
27990,0.08715089,0.522640244
27991,0.11536542,0.589433518
27992,0.007351216,0.008477554
27993,0.073062355,0.119356288
27994,0.43200419,0.883296266
27995,0.137138291,0.631581274
27996,0.023680976,0.039623156
27997,0.112743175,0.241177228
27998,0.221075249,0.859440083
27999,0.244879135,0.787565412
28000,0.0320706,0.065516169
28001,0.012588647,0.008880703
28002,0.01255398,0.017273023
28003,0.10219608,0.44260674
28004,0.255008993,0.612736722
28005,0.108590065,0.373382741
28006,0.209122315,0.189784742
28007,0.261629833,0.69558782
28008,0.027650133,0.727416375
28009,0.048990815,0.382044987
28010,0.072151478,0.061029114
28011,0.036786228,0.574373739
28012,0.852443162,0.939411979
28013,0.402552788,0.829020431
28014,0.06171677,0.074428632
28015,0.156613987,0.736671496
28016,0.406564929,0.87387559
28017,0.127890515,0.383636997
28018,0.058639306,0.653280469
28019,0.098531563,0.167039769
28020,0.036831031,0.030250631
28021,0.226020386,0.342400723
28022,0.356377854,0.379021971
28023,0.438554672,0.514732473
28024,0.030407117,0.419258244
28025,0.51625257,0.762090627
28026,0.027709318,0.09040713
28027,0.255804343,0.606442544
28028,0.22098337,0.967107108
28029,0.389424391,0.571822928
28030,0.776074023,0.929638927
28031,0.014215901,0.061941331
28032,0.052272185,0.603526493
28033,0.279392768,0.025197339
28034,0.428187154,0.603421631
28035,0.176941011,0.204344643
28036,0.122395328,0.368282094
28037,0.015303588,0.748284632
28038,0.037499,0.13018017
28039,0.181476176,0.521094386
28040,0.188567443,0.933962104
28041,0.095145773,0.864835074
28042,0.073098727,0.192645077
28043,0.519271491,0.914554765
28044,0.118234827,0.21717549
28045,0.164422197,0.550630761
28046,0.079026012,0.565718278
28047,0.246257165,0.706661275
28048,0.087255368,0.102698194
28049,0.058948617,0.894173928
28050,0.065868889,0.250064923
28051,0.170430229,0.710009074
28052,0.509785195,0.794550906
28053,0.055749037,0.153385661
28054,0.302488898,0.078478199
28055,0.072459539,0.144694643
28056,0.43410472,0.936316628
28057,0.025758436,0.82197863
28058,0.022426319,0.160848474
28059,0.076389119,0.279237289
28060,0.031905018,0.254243139
28061,0.110787009,0.321941335
28062,0.302452417,0.498932426
28063,0.251122667,0.242024399
28064,0.030133722,0.570955643
28065,0.075566873,0.185113194
28066,0.137623171,0.672289382
28067,0.1878272,0.889118741
28068,0.12433191,0.094761461
28069,0.063736947,0.678571237
28070,0.045207545,0.628852882
28071,0.164897083,0.55374535
28072,0.057085119,0.331368953
28073,0.041222151,0.132277089
28074,0.289537305,0.586671245
28075,0.099016865,0.197186732
28076,0.155231021,0.565990608
28077,0.089626681,0.265343374
28078,0.102853628,0.750367303
28079,0.2470164,0.965947368
28080,0.083706862,0.172445047
28081,0.228454403,0.903002284
28082,0.263660455,0.755044487
28083,0.015115665,0.017337677
28084,0.027872142,0.034913916
28085,0.671166591,0.387078566
28086,0.330774273,0.740563958
28087,0.06958541,0.944820525
28088,0.141717421,0.56206193
28089,0.06755564,0.297681553
28090,0.037336994,0.592713179
28091,0.039646125,0.128811583
28092,0.025101351,0.053531887
28093,0.042558281,0.5114088
28094,0.050879321,0.572684299
28095,0.87436063,0.872704293
28096,0.396582449,0.658196385
28097,0.061245527,0.051836915
28098,0.263382017,0.519274244
28099,0.05401955,0.148728593
28100,0.029713563,0.173172147
28101,0.168239762,0.865892581
28102,0.046474477,0.208539796
28103,0.088827529,0.877906752
28104,0.191613415,0.899901837
28105,0.083629973,0.114838783
28106,0.050488357,0.368840841
28107,0.065301065,0.196930213
28108,0.239873791,0.384861983
28109,0.152071151,0.238800307
28110,0.211575477,0.958322055
28111,0.064398625,0.572691095
28112,0.375353145,0.581394893
28113,0.136903637,0.784379675
28114,0.061042379,0.276238606
28115,0.048964752,0.343630387
28116,0.045338372,0.246806794
28117,0.069854868,0.152791868
28118,0.116939569,0.165460123
28119,0.393611,0.631378086
28120,0.534377091,0.683256769
28121,0.618539503,0.819070452
28122,0.016811078,0.003916147
28123,0.077746507,0.0501837
28124,0.240281479,0.311535498
28125,0.357169532,0.718281748
28126,0.286683545,0.605983155
28127,0.181594738,0.378011382
28128,0.037975927,0.014144592
28129,0.366595888,0.874095075
28130,0.083479888,0.205465761
28131,0.176368825,0.071812093
28132,0.472050456,0.934233307
28133,0.20154164,0.940077873
28134,0.16681411,0.274564447
28135,0.077441807,0.93606123
28136,0.044812026,0.858733125
28137,0.077838717,0.184799898
28138,0.144934393,0.674514647
28139,0.572208841,0.935868617
28140,0.548969219,0.844556625
28141,0.017061117,0.013436463
28142,0.052066363,0.088425431
28143,0.213548683,0.235553838
28144,0.059579973,0.842132666
28145,0.239854734,0.515305858
28146,0.018072952,0.08596622
28147,0.030718539,0.39924755
28148,0.488226986,0.481125032
28149,0.042304186,0.152798582
28150,0.149518639,0.769880667
28151,0.051003839,0.562623985
28152,0.236597106,0.501467294
28153,0.044656981,0.107368
28154,0.063071295,0.077611589
28155,0.021372244,0.614579801
28156,0.017001151,0.54655268
28157,0.089750257,0.15383981
28158,0.494638167,0.919991063
28159,0.427806677,0.771397687
28160,0.064769367,0.130458568
28161,0.295660505,0.715054876
28162,0.191316093,0.898638792
28163,0.15738399,0.286915844
28164,0.419302683,0.735964294
28165,0.074655734,0.237444029
28166,0.669374316,0.951117459
28167,0.158757637,0.444154375
